sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,score_text,charge_degree
Male,22,African-American,0,5,1,0,2,-1,0,0,Medium,F
Female,51,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,56,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,20,Caucasian,0,6,0,0,0,-1,0,0,Medium,M
Male,54,African-American,0,3,0,0,1,114,0,0,Low,F
Male,29,African-American,0,9,0,0,7,-1,0,0,High,F
Male,42,Caucasian,0,4,0,0,0,-1,0,0,Low,F
Male,20,African-American,0,9,0,0,0,-1,1,0,High,F
Male,53,Caucasian,0,1,0,0,6,-176,0,0,Low,F
Male,48,African-American,0,8,0,0,8,-1,0,0,High,M
Male,24,Other,0,2,0,0,0,-1,0,0,Low,F
Male,27,Caucasian,0,5,0,0,8,-1,0,0,Medium,F
Male,24,African-American,0,9,1,0,2,-1,1,1,High,F
Female,22,African-American,0,3,0,0,0,-1,0,0,Low,F
Male,53,Caucasian,0,6,0,0,36,-7,1,0,Medium,F
Male,36,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,28,Caucasian,0,3,0,0,2,0,1,1,Low,M
Male,46,Hispanic,0,1,0,0,1,-27,0,0,Low,F
Male,21,Other,0,4,0,0,0,0,0,0,Low,F
Male,21,Hispanic,0,5,1,0,3,-22,1,0,Medium,F
Female,36,African-American,0,7,0,0,0,-1,0,0,Medium,F
Female,25,Caucasian,0,4,0,0,2,-2,1,0,Low,M
Female,23,Hispanic,0,3,0,0,1,0,1,0,Low,M
Male,54,Hispanic,0,1,0,0,2,-1,0,0,Low,F
Male,28,Caucasian,0,5,0,0,1,-4,0,0,Medium,F
Female,21,African-American,0,8,0,0,0,-1,1,0,High,F
Male,36,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Male,24,African-American,0,3,0,0,0,-1,0,0,Low,F
Male,28,African-American,0,6,0,0,3,206,1,0,Medium,F
Male,30,Other,0,2,0,0,1,-1,1,0,Low,F
Male,29,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,22,African-American,0,8,0,0,2,-113,0,0,High,F
Male,31,African-American,0,9,0,0,8,271,0,0,High,F
Female,30,Caucasian,0,6,0,0,0,0,0,0,Medium,M
Male,51,Hispanic,0,1,0,0,1,-1,0,0,Low,M
Male,33,Other,0,1,0,0,3,-94,0,0,Low,F
Female,25,African-American,0,6,0,0,2,-86,0,0,Medium,F
Male,37,African-American,0,2,0,0,4,-1,0,0,Low,M
Male,32,African-American,0,9,1,0,12,-1,1,1,High,F
Male,23,African-American,0,6,0,1,1,0,0,0,Medium,F
Male,47,African-American,0,3,0,0,3,0,0,0,Low,F
Female,32,Hispanic,0,3,0,0,1,-80,1,0,Low,F
Male,37,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,19,African-American,0,10,2,0,2,-1,1,0,High,F
Male,27,Hispanic,0,8,0,0,0,-1,0,0,High,M
Male,39,Other,0,1,0,0,0,-1,0,0,Low,M
Female,21,Caucasian,0,6,0,2,0,0,0,0,Medium,F
Male,69,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,36,Caucasian,0,3,0,0,3,-106,0,0,Low,F
Male,21,Caucasian,0,6,0,0,2,-1,0,0,Medium,F
Male,26,African-American,0,10,0,1,6,0,1,0,High,M
Male,22,Caucasian,0,4,0,0,0,-2,0,0,Low,F
Female,23,African-American,0,5,0,0,0,-1,1,0,Medium,F
Male,20,African-American,1,7,0,0,1,-48,0,0,Medium,F
Male,28,Caucasian,0,2,0,0,0,-2,0,0,Low,F
Male,45,Caucasian,0,5,0,0,0,-1,0,0,Medium,M
Male,49,African-American,0,5,0,0,3,0,0,0,Medium,F
Male,29,African-American,0,4,0,1,2,-1,1,0,Low,M
Female,60,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,23,African-American,2,10,0,0,3,0,1,0,High,F
Male,34,Hispanic,0,5,0,0,2,47,1,1,Medium,M
Male,30,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Female,20,Other,1,4,0,0,1,-21,0,0,Low,F
Male,36,Hispanic,0,3,0,0,1,0,0,0,Low,F
Male,30,Caucasian,0,4,0,0,0,0,0,0,Low,F
Male,21,African-American,0,3,1,0,1,-1,1,0,Low,F
Male,34,African-American,1,8,0,0,11,-1,0,0,High,M
Male,25,Hispanic,0,7,0,0,1,-1,0,0,Medium,F
Male,25,African-American,0,7,0,0,7,0,0,0,Medium,F
Male,22,Caucasian,0,6,0,0,2,-1,1,0,Medium,M
Male,29,Caucasian,0,8,0,0,2,-1,0,0,High,M
Male,36,African-American,0,1,0,0,1,-32,0,0,Low,F
Male,29,African-American,0,2,1,0,7,-24,0,0,Low,M
Male,21,African-American,0,9,0,0,4,-1,1,0,High,F
Male,21,African-American,0,5,0,0,0,-1,1,0,Medium,F
Male,33,Caucasian,0,1,0,0,3,-1,0,0,Low,F
Male,34,Caucasian,0,1,0,0,1,0,0,0,Low,M
Male,27,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Female,50,Caucasian,0,1,0,0,1,-1,1,0,Low,M
Male,26,African-American,0,3,0,0,1,-1,0,0,Low,F
Male,40,Caucasian,0,7,0,0,0,-1,1,0,Medium,F
Male,25,African-American,0,8,0,0,7,-1,1,0,High,F
Female,53,Caucasian,0,1,0,0,1,-1,0,0,Low,M
Female,24,African-American,0,4,0,0,0,-1,0,0,Low,F
Male,39,Caucasian,0,4,0,0,2,0,0,0,Low,M
Male,42,African-American,0,1,0,0,1,-12,0,0,Low,F
Male,28,African-American,0,3,0,0,1,-1,0,0,Low,M
Male,24,Caucasian,0,4,0,0,1,-36,0,0,Low,M
Female,23,Hispanic,0,4,0,0,0,-1,0,0,Low,M
Male,26,African-American,1,8,1,0,6,-1,1,0,High,F
Male,42,African-American,0,5,0,0,3,-1,0,0,Medium,M
Male,22,Caucasian,0,2,0,1,1,-22,0,0,Low,M
Male,22,African-American,0,9,0,0,4,-1,1,1,High,F
Male,21,Caucasian,0,7,0,0,3,-8,0,0,Medium,M
Male,37,African-American,0,9,0,0,23,-1,1,0,High,F
Male,44,Caucasian,0,2,0,0,0,0,0,0,Low,M
Male,64,Caucasian,0,9,0,0,13,-499,0,0,High,F
Male,35,African-American,0,5,0,0,2,-1,0,0,Medium,F
Male,36,African-American,0,7,0,0,8,0,0,0,Medium,F
Male,53,African-American,0,1,0,0,2,-1,0,0,Low,F
Male,29,African-American,0,4,0,0,7,-1,1,0,Low,F
Male,48,Caucasian,1,8,0,0,23,-1,1,1,High,F
Male,23,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,48,Hispanic,0,4,0,0,8,-1,0,0,Low,F
Female,52,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,44,African-American,0,2,0,0,7,-1,0,0,Low,M
Male,28,Asian,0,5,0,0,1,-1,0,0,Medium,F
Male,27,African-American,0,8,0,0,12,-1,1,0,High,F
Male,28,African-American,0,9,0,0,5,0,1,0,High,F
Male,33,Caucasian,0,3,0,0,3,0,0,0,Low,M
Female,28,Hispanic,0,2,0,0,0,-1,0,0,Low,F
Male,47,Caucasian,0,10,0,0,5,-312,1,0,High,F
Male,36,African-American,0,7,0,0,14,-1,1,0,Medium,F
Male,29,African-American,1,5,0,0,2,-1,0,0,Medium,F
Male,22,African-American,0,9,0,1,0,0,1,0,High,M
Male,26,African-American,0,7,0,2,6,-34,0,0,Medium,F
Male,40,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,65,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,25,Caucasian,0,2,0,0,0,0,0,0,Low,F
Male,68,Caucasian,0,1,0,0,2,-150,0,0,Low,F
Female,32,Caucasian,0,4,0,0,1,-1,0,0,Low,F
Male,56,African-American,0,3,0,0,5,-1,0,0,Low,F
Male,27,African-American,0,8,0,0,9,-1,1,1,High,F
Male,52,Caucasian,0,1,0,0,4,-1,1,0,Low,F
Female,31,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,32,African-American,0,2,0,0,3,0,0,0,Low,F
Male,60,Other,0,1,0,0,4,-1,0,0,Low,F
Male,35,African-American,0,6,6,3,29,-74,0,0,Medium,F
Male,31,African-American,0,8,0,0,4,-1,0,0,High,F
Male,23,Hispanic,0,3,0,0,1,-5,0,0,Low,M
Female,39,Caucasian,0,6,0,0,0,-2,0,0,Medium,M
Male,56,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Female,22,African-American,0,7,0,0,0,0,0,0,Medium,F
Female,27,African-American,0,2,0,0,1,-31,1,0,Low,F
Female,47,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Male,53,African-American,0,6,0,0,11,-1,0,0,Medium,F
Male,25,Caucasian,0,2,0,0,0,0,1,0,Low,M
Male,21,Hispanic,0,3,0,0,0,0,0,0,Low,M
Male,22,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Female,43,Hispanic,0,1,0,0,0,-3,0,0,Low,M
Female,59,Caucasian,0,1,0,0,0,-2,0,0,Low,F
Female,58,Caucasian,0,1,0,0,2,-23,0,0,Low,M
Male,53,African-American,0,1,0,0,4,-24,0,0,Low,F
Male,31,African-American,0,3,0,0,7,0,1,0,Low,M
Male,22,African-American,0,5,0,0,2,0,0,0,Medium,F
Male,22,Caucasian,0,5,0,0,1,-1,1,0,Medium,F
Male,28,African-American,0,6,0,0,8,-1,1,0,Medium,F
Male,42,Other,0,1,0,0,1,-1,0,0,Low,F
Male,20,African-American,0,7,0,0,0,0,1,0,Medium,F
Male,29,Caucasian,0,6,0,0,0,0,1,1,Medium,M
Female,41,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,29,African-American,0,10,0,0,8,178,0,0,High,F
Male,58,African-American,0,7,0,0,21,-1,1,0,Medium,M
Male,22,African-American,0,7,0,0,3,-1,0,0,Medium,F
Male,48,Hispanic,0,1,0,0,1,0,1,0,Low,M
Male,37,Caucasian,0,4,0,0,0,0,0,0,Low,F
Male,57,African-American,0,5,0,0,1,-1,1,0,Medium,F
Male,27,Caucasian,0,1,0,0,3,-22,0,0,Low,M
Male,26,African-American,0,4,0,0,3,0,0,0,Low,F
Male,24,Caucasian,0,8,1,1,3,0,1,0,High,F
Male,33,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,28,Caucasian,0,2,0,0,1,-1,0,0,Low,F
Male,29,African-American,0,6,0,0,2,-1,0,0,Medium,F
Female,24,African-American,0,10,0,0,3,-1,1,0,High,F
Male,24,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,19,Caucasian,0,10,0,1,1,-1,1,0,High,F
Male,36,Caucasian,0,1,0,0,2,-1,0,0,Low,M
Male,33,Other,0,1,0,0,0,-1,0,0,Low,F
Female,24,Caucasian,0,5,0,0,0,0,0,0,Medium,F
Male,32,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,34,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,31,African-American,0,1,0,0,1,0,0,0,Low,F
Male,24,African-American,0,4,0,0,4,-1,0,0,Low,F
Male,25,Hispanic,0,5,0,0,2,-1,1,1,Medium,F
Male,20,African-American,1,10,0,1,1,-1,1,0,High,F
Male,22,African-American,0,3,0,0,1,0,0,0,Low,F
Male,28,Hispanic,0,5,0,0,2,-263,1,1,Medium,M
Male,24,African-American,0,2,0,0,1,-1,1,1,Low,M
Male,61,Caucasian,0,1,0,0,4,-1,0,0,Low,F
Male,34,Caucasian,0,6,0,0,9,-1,0,0,Medium,F
Female,27,Caucasian,0,4,0,0,1,-14,0,0,Low,F
Female,50,African-American,0,2,0,0,3,0,0,0,Low,F
Male,30,African-American,0,1,0,0,1,0,0,0,Low,M
Male,38,African-American,0,3,0,0,5,-1,0,0,Low,F
Male,24,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,27,African-American,1,8,0,0,2,-1,0,0,High,F
Male,34,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,45,African-American,0,2,0,0,16,-83,0,0,Low,F
Female,46,African-American,0,10,0,0,2,-1,1,0,High,F
Male,41,Caucasian,0,1,0,0,0,-1,1,0,Low,M
Male,20,Other,0,8,0,1,0,-1,1,1,High,F
Male,27,African-American,0,8,0,0,13,-1,1,1,High,M
Female,51,African-American,0,8,0,0,16,-122,0,0,High,F
Male,26,African-American,0,6,0,0,1,-1,1,0,Medium,M
Male,29,African-American,0,5,0,0,3,0,1,0,Medium,F
Male,52,Caucasian,0,5,0,0,6,-1,1,0,Medium,F
Male,28,Caucasian,0,4,0,0,1,0,1,1,Low,F
Female,34,Native American,0,7,0,0,4,-152,1,0,Medium,F
Male,55,African-American,0,3,0,0,5,-1,1,0,Low,F
Male,46,Caucasian,0,2,0,0,2,-11,0,0,Low,M
Male,59,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,26,African-American,1,9,1,0,10,-1,1,1,High,F
Male,28,African-American,0,10,0,0,5,-1,0,0,High,F
Male,63,Caucasian,0,1,0,0,2,-3,0,0,Low,F
Male,42,African-American,0,1,0,0,0,0,0,0,Low,F
Male,21,African-American,0,3,0,0,1,-1,0,0,Low,F
Male,57,African-American,0,1,0,0,2,-1,0,0,Low,F
Male,23,African-American,1,6,2,2,6,-1,1,1,Medium,F
Male,54,African-American,0,9,0,0,28,-1,1,0,High,F
Male,35,African-American,0,7,0,1,8,-1,1,0,Medium,F
Male,42,Caucasian,0,1,0,0,1,0,0,0,Low,F
Female,24,African-American,1,9,0,0,6,-1,1,0,High,F
Male,54,African-American,0,1,0,0,2,-26,0,0,Low,M
Male,58,African-American,0,6,0,0,12,-1,1,0,Medium,M
Male,40,Hispanic,0,1,0,0,1,0,0,0,Low,M
Male,23,Caucasian,0,5,0,1,1,0,1,0,Medium,M
Male,35,African-American,0,2,0,0,1,-1,0,0,Low,M
Male,53,African-American,0,6,0,0,17,222,0,0,Medium,F
Male,20,African-American,0,10,0,0,1,0,1,1,High,F
Male,24,African-American,0,4,0,0,1,-243,0,0,Low,F
Male,51,Caucasian,0,1,0,0,0,0,0,0,Low,F
Male,24,Hispanic,0,10,0,0,0,0,0,0,High,F
Male,37,Caucasian,0,2,0,0,3,-14,0,0,Low,F
Female,46,African-American,0,1,0,0,0,-2,0,0,Low,F
Male,47,Caucasian,0,1,0,0,3,-1,0,0,Low,F
Male,34,Caucasian,0,6,0,0,4,-1,1,0,Medium,F
Male,56,Caucasian,0,1,0,0,0,-2,0,0,Low,F
Male,34,Hispanic,0,1,0,0,4,-1,1,0,Low,F
Male,59,Caucasian,0,1,0,0,1,-2,1,0,Low,F
Male,35,Asian,0,6,0,0,0,-1,0,0,Medium,F
Male,58,Hispanic,0,1,0,0,1,-11,0,0,Low,F
Male,29,Hispanic,0,4,0,0,2,-26,0,0,Low,M
Female,53,Caucasian,0,1,0,0,1,-23,0,0,Low,M
Male,35,African-American,0,5,0,0,0,0,0,0,Medium,F
Male,29,Caucasian,0,3,0,0,1,-66,0,0,Low,F
Male,30,African-American,0,1,0,0,4,-1,0,0,Low,M
Female,24,Caucasian,0,9,0,1,6,0,1,1,High,F
Male,21,Caucasian,0,9,0,4,2,-1,1,1,High,M
Male,50,Asian,0,7,0,0,5,0,1,0,Medium,F
Male,33,Caucasian,0,9,0,0,0,-3,0,0,High,F
Male,26,African-American,0,2,0,0,1,-1,0,0,Low,F
Male,49,African-American,2,7,0,1,18,-1,0,0,Medium,F
Female,30,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,37,Caucasian,0,3,0,0,5,-1,0,0,Low,F
Female,60,Caucasian,0,4,0,0,5,-1,0,0,Low,M
Male,29,Caucasian,0,9,0,0,6,-43,1,0,High,F
Male,55,Hispanic,0,1,0,0,0,0,0,0,Low,F
Male,29,Caucasian,0,4,0,0,0,0,1,1,Low,M
Male,54,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,29,African-American,0,4,0,0,4,-1,1,1,Low,F
Male,29,African-American,0,8,0,0,12,-1,0,0,High,F
Female,59,Caucasian,0,1,0,0,0,-2,0,0,Low,M
Male,38,African-American,0,5,0,0,0,0,0,0,Medium,F
Female,22,Hispanic,0,5,0,0,2,49,1,0,Medium,F
Male,29,African-American,0,7,0,0,4,-53,1,1,Medium,F
Male,27,Caucasian,0,3,0,0,1,-1,1,0,Low,M
Male,26,Hispanic,0,5,0,0,7,-1,1,0,Medium,F
Male,52,Hispanic,0,3,0,0,20,-1,0,0,Low,F
Male,66,African-American,0,6,0,0,33,0,1,0,Medium,F
Male,22,African-American,0,10,0,0,0,-1,0,0,High,F
Male,27,Caucasian,0,5,0,0,2,0,0,0,Medium,F
Male,51,Caucasian,0,1,0,0,1,-1,0,0,Low,M
Male,35,Caucasian,0,2,0,0,1,0,0,0,Low,F
Male,71,Caucasian,0,1,0,0,2,-17,0,0,Low,M
Male,36,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,52,Caucasian,0,3,0,0,4,-1,0,0,Low,M
Male,39,Caucasian,0,1,0,0,4,-1,0,0,Low,F
Male,30,Caucasian,0,5,0,0,1,-1,0,0,Medium,F
Female,35,African-American,0,2,0,0,12,-54,0,0,Low,M
Male,25,African-American,2,8,0,1,2,-1,0,0,High,F
Male,48,Other,0,5,0,0,12,0,0,0,Medium,F
Male,55,African-American,0,9,0,0,1,-1,0,0,High,F
Female,62,Hispanic,0,1,0,0,0,-1,0,0,Low,F
Female,34,Caucasian,0,6,0,0,4,-1,0,0,Medium,F
Female,26,African-American,0,2,0,0,0,-1,0,0,Low,M
Female,48,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,30,Hispanic,0,4,0,0,7,-1,0,0,Low,M
Male,28,Other,0,1,0,0,2,-1,0,0,Low,M
Male,33,African-American,0,3,0,0,2,0,0,0,Low,M
Female,34,African-American,0,4,0,0,6,-1,0,0,Low,F
Female,22,African-American,0,9,0,0,1,-1,0,0,High,F
Male,25,Other,0,1,0,0,0,0,0,0,Low,M
Male,59,African-American,0,7,0,0,10,-1,1,0,Medium,F
Male,29,African-American,0,5,0,0,5,-1,1,0,Medium,F
Male,42,Other,0,1,0,0,0,0,0,0,Low,M
Male,24,Caucasian,0,2,0,0,0,0,0,0,Low,F
Male,58,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,48,Caucasian,0,7,0,0,1,-1,1,0,Medium,F
Female,54,Caucasian,0,1,0,0,2,0,0,0,Low,F
Male,55,African-American,0,8,0,0,0,61,1,1,High,M
Male,30,African-American,0,2,0,1,0,0,0,0,Low,M
Male,24,Caucasian,0,5,0,0,3,-214,0,0,Medium,F
Male,52,African-American,0,5,0,0,4,0,0,0,Medium,M
Male,20,African-American,0,4,0,0,0,0,1,0,Low,F
Male,25,Caucasian,0,4,0,0,4,-5,1,0,Low,F
Male,24,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,23,Caucasian,0,9,0,0,0,-1,0,0,High,M
Male,27,Caucasian,0,4,1,3,6,-1,1,0,Low,F
Male,53,African-American,0,1,0,0,1,0,0,0,Low,F
Male,25,African-American,0,3,1,0,1,-1,1,0,Low,M
Female,29,Other,0,2,0,0,0,-1,0,0,Low,F
Male,31,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,25,African-American,0,4,1,0,6,-1,1,0,Low,F
Male,32,Caucasian,0,1,0,0,1,-7,1,1,Low,F
Male,21,Caucasian,0,3,0,0,0,-1,1,0,Low,F
Male,45,Caucasian,0,5,0,0,10,-1,0,0,Medium,F
Male,37,Other,0,1,0,0,1,-1,0,0,Low,F
Male,25,Caucasian,0,3,0,0,0,0,0,0,Low,F
Male,21,African-American,0,3,0,0,0,0,0,0,Low,M
Male,32,Hispanic,1,10,1,0,20,0,0,0,High,F
Male,35,African-American,0,7,0,0,0,-1,0,0,Medium,F
Male,34,Caucasian,1,10,0,0,28,-86,0,0,High,F
Male,42,African-American,0,7,0,0,14,-1,1,0,Medium,F
Male,24,Caucasian,0,10,0,1,9,-23,1,1,High,M
Female,26,Caucasian,0,2,0,0,1,-1,0,0,Low,F
Male,35,African-American,0,7,0,0,6,-1,0,0,Medium,M
Female,26,Caucasian,0,9,0,0,0,-1,0,0,High,F
Male,22,Caucasian,1,10,0,4,6,168,1,0,High,F
Male,21,Hispanic,0,6,0,0,0,-1,1,0,Medium,F
Male,47,Caucasian,0,1,0,0,1,0,0,0,Low,M
Male,71,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Female,21,African-American,0,4,0,0,0,-1,0,0,Low,M
Male,68,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,27,African-American,0,9,0,0,5,-1,1,0,High,F
Male,43,Hispanic,0,1,0,0,2,-12,1,0,Low,M
Male,46,Caucasian,0,6,0,0,2,-1,1,0,Medium,F
Male,44,African-American,0,3,0,0,1,0,0,0,Low,M
Female,39,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,23,Caucasian,0,2,0,0,2,-1,0,0,Low,F
Male,42,African-American,0,5,0,0,8,-1,0,0,Medium,F
Male,58,African-American,0,6,0,0,6,-1,0,0,Medium,F
Male,24,African-American,0,3,0,0,0,-1,0,0,Low,M
Male,49,African-American,0,7,0,0,15,-107,0,0,Medium,F
Male,26,African-American,0,6,0,1,3,-1,1,0,Medium,F
Female,48,Other,0,1,0,0,0,-1,0,0,Low,F
Male,39,African-American,0,3,0,0,3,-1,1,0,Low,F
Male,21,African-American,0,5,2,0,3,0,1,1,Medium,F
Male,63,Caucasian,0,1,0,0,1,-9,0,0,Low,M
Male,22,African-American,0,7,1,0,3,-11,1,1,Medium,F
Male,50,African-American,0,3,0,0,3,-1,0,0,Low,M
Male,38,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,41,Caucasian,0,6,0,0,1,-6,0,0,Medium,F
Male,28,African-American,8,8,0,1,16,-1,1,1,High,F
Female,30,African-American,0,3,0,0,0,0,0,0,Low,M
Male,23,African-American,0,5,0,0,1,0,0,0,Medium,F
Male,21,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Male,25,Caucasian,0,4,0,0,2,-13,1,0,Low,F
Male,53,Caucasian,0,1,0,0,2,-45,0,0,Low,M
Male,40,Caucasian,0,4,0,0,5,0,0,0,Low,F
Male,24,Hispanic,0,8,0,0,8,0,0,0,High,F
Female,23,Caucasian,0,8,0,1,3,-65,0,0,High,M
Male,27,African-American,0,4,0,0,5,0,1,0,Low,M
Female,37,African-American,0,1,0,0,0,0,0,0,Low,F
Male,44,Caucasian,0,3,0,0,11,0,0,0,Low,M
Female,35,African-American,0,2,0,0,6,-1,1,1,Low,F
Male,42,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,38,African-American,0,7,0,0,15,0,1,0,Medium,F
Male,26,Hispanic,0,6,0,0,4,0,0,0,Medium,F
Female,25,African-American,0,3,0,0,0,-1,0,0,Low,M
Male,34,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,22,African-American,1,7,0,0,2,-1,0,0,Medium,F
Male,64,Hispanic,0,1,0,0,1,-8,0,0,Low,F
Female,49,Caucasian,0,1,0,0,2,0,1,0,Low,M
Male,50,Caucasian,0,1,0,0,5,-1,1,0,Low,F
Male,28,Caucasian,0,6,0,0,8,162,1,0,Medium,F
Male,66,Caucasian,0,1,0,0,0,0,1,0,Low,M
Female,46,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,30,African-American,0,6,0,1,5,-1,1,1,Medium,F
Female,22,Caucasian,0,3,0,0,0,0,0,0,Low,M
Male,23,Caucasian,0,4,0,0,1,-1,0,0,Low,M
Male,30,Other,0,6,0,0,0,-1,1,0,Medium,M
Male,24,African-American,1,10,0,0,10,75,1,0,High,F
Male,53,Caucasian,0,7,0,0,0,-1,0,0,Medium,F
Male,31,Hispanic,0,1,0,0,0,-1,0,0,Low,M
Male,31,Other,0,2,0,0,1,-1,0,0,Low,F
Female,31,Caucasian,0,7,0,0,0,-2,0,0,Medium,F
Male,21,African-American,4,7,0,0,4,622,1,0,Medium,F
Male,28,African-American,0,8,0,0,4,747,1,0,High,F
Male,25,African-American,0,3,0,0,0,-1,1,1,Low,M
Female,21,Caucasian,0,7,0,0,0,-1,0,0,Medium,F
Male,27,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,20,Hispanic,0,2,0,0,0,-1,1,0,Low,M
Male,32,Hispanic,0,1,0,0,1,-27,0,0,Low,F
Female,24,Caucasian,0,5,0,1,0,0,0,0,Medium,F
Male,22,African-American,0,7,0,0,1,-1,0,0,Medium,F
Female,24,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,20,African-American,1,3,0,0,1,-1,0,0,Low,F
Male,26,African-American,0,4,0,0,1,-56,0,0,Low,F
Female,48,Hispanic,0,1,0,0,0,0,0,0,Low,M
Male,26,Asian,0,1,0,0,0,-1,0,0,Low,M
Male,31,African-American,0,8,0,0,3,-20,1,0,High,M
Male,27,African-American,0,7,0,0,3,-1,1,1,Medium,M
Male,59,African-American,0,5,0,0,17,-65,1,0,Medium,F
Male,40,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,22,African-American,0,10,0,0,11,0,1,1,High,F
Female,38,African-American,0,1,0,0,1,-1,0,0,Low,F
Male,36,Hispanic,0,10,0,0,1,-8,1,0,High,M
Male,50,Other,0,1,0,0,4,-1,0,0,Low,M
Male,30,African-American,0,7,0,0,1,0,0,0,Medium,M
Male,27,Caucasian,0,6,0,0,6,-1,1,1,Medium,F
Female,59,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,37,Caucasian,0,1,0,0,2,-2,0,0,Low,M
Male,28,African-American,0,7,0,0,5,0,1,0,Medium,M
Male,38,Caucasian,0,1,0,0,0,0,0,0,Low,F
Female,33,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,24,Caucasian,0,4,0,1,2,-1,0,0,Low,F
Male,22,African-American,0,8,0,1,0,-1,1,0,High,F
Male,60,Hispanic,0,4,0,0,0,-7,0,0,Low,F
Male,43,Hispanic,0,1,0,0,1,-44,0,0,Low,M
Male,28,Caucasian,0,9,0,0,1,-1,0,0,High,F
Male,25,African-American,0,5,0,0,4,-1,1,1,Medium,F
Male,51,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,33,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Female,58,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,63,African-American,0,1,0,0,2,-1,0,0,Low,M
Female,28,Caucasian,0,4,0,0,0,-1,0,0,Low,M
Female,28,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Male,29,Caucasian,0,2,0,0,2,29,1,0,Low,M
Male,28,African-American,0,3,0,0,10,0,0,0,Low,F
Male,55,African-American,0,3,0,0,9,0,1,0,Low,M
Female,23,Caucasian,0,10,0,0,3,-1,0,0,High,F
Female,22,African-American,0,5,0,0,0,-1,0,0,Medium,M
Female,19,Caucasian,0,10,0,0,2,-2,1,0,High,F
Male,23,African-American,0,10,0,0,4,0,0,0,High,F
Male,31,African-American,0,1,0,0,1,-27,0,0,Low,M
Male,29,African-American,0,1,0,0,0,0,0,0,Low,M
Male,21,African-American,0,6,0,0,1,-1,0,0,Medium,M
Male,61,African-American,0,6,0,0,15,-1,1,0,Medium,F
Male,24,African-American,0,10,0,0,4,-175,1,1,High,F
Male,26,Hispanic,0,2,0,0,0,-1,0,0,Low,F
Male,31,Hispanic,0,2,0,0,0,0,0,0,Low,M
Male,20,African-American,0,9,1,1,4,-1,1,0,High,F
Male,26,Caucasian,0,7,0,0,3,-1,1,0,Medium,F
Female,22,Hispanic,0,3,0,0,0,0,0,0,Low,M
Male,27,Caucasian,0,9,0,0,5,0,0,0,High,M
Male,25,Caucasian,0,5,0,0,1,-1,0,0,Medium,F
Male,23,Caucasian,0,5,2,0,3,-1,1,0,Medium,F
Male,38,African-American,0,1,0,0,0,-1,0,0,Low,F
